,Unnamed: 0,Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:AMOUNT_REQ,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID,time until next event,next event,activity number in case,number of activity in case inverse,case start count,case end count,case_relative_time,first_lag_event,second_lag_event,workrate,active cases,days_until_next_holiday,is_holiday,seconds_since_week_start,is_work_time,seconds_to_work_hours,is_weekend
76,493,statechange,User_1,A_Submitted,Application,ApplState_1364915147,complete,2016-01-01 16:58:48.810,Existing loan takeover,New credit,Application_42838382,29500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.168,W_Handle leads,1.0,31.0,31495.0,0.0,0.035,A_Create Application,no_lagged_events,13866.5244107143,14.0,0,True,406728.81,True,0.0,False
77,494,Created,User_1,W_Handle leads,Workflow,Workitem_991596960,schedule,2016-01-01 16:58:48.978,Existing loan takeover,New credit,Application_42838382,29500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,40.707,W_Handle leads,2.0,30.0,31495.0,0.0,0.203,A_Submitted,A_Create Application,13866.5244107143,14.0,0,True,406728.978,True,0.0,False
78,495,Deleted,User_1,W_Handle leads,Workflow,Workitem_1341087871,withdraw,2016-01-01 16:59:29.685,Existing loan takeover,New credit,Application_42838382,29500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,W_Complete application,3.0,29.0,31495.0,0.0,40.91,W_Handle leads,A_Submitted,13866.5244107143,14.0,0,True,406769.685,True,0.0,False
79,496,Created,User_1,W_Complete application,Workflow,Workitem_465973570,schedule,2016-01-01 16:59:29.694,Existing loan takeover,New credit,Application_42838382,29500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,28.0,31495.0,0.0,40.919,W_Handle leads,W_Handle leads,13866.5244107143,14.0,0,True,406769.694,True,0.0,False
80,497,statechange,User_1,A_Concept,Application,ApplState_1041069551,complete,2016-01-01 16:59:29.704,Existing loan takeover,New credit,Application_42838382,29500.0,0.0,0.0,0,0.0,0,0.0,0.0,0,79490.01,W_Complete application,5.0,27.0,31495.0,0.0,40.929,W_Complete application,W_Handle leads,13866.5244107143,14.0,0,True,406769.704,True,0.0,False
81,525,Created,User_1,A_Create Application,Application,Application_180547487,complete,2016-01-01 17:04:16.739,Home improvement,New credit,Application_180547487,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.034,A_Submitted,0.0,58.0,31495.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,15.0,0,True,407056.739,False,230143.261,True
82,526,statechange,User_1,A_Submitted,Application,ApplState_649214987,complete,2016-01-01 17:04:16.773,Home improvement,New credit,Application_180547487,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.184,W_Handle leads,1.0,57.0,31494.0,0.0,0.034,A_Create Application,no_lagged_events,13866.5244107143,15.0,0,True,407056.773,False,230143.227,True
83,527,Created,User_1,W_Handle leads,Workflow,Workitem_250816843,schedule,2016-01-01 17:04:16.957,Home improvement,New credit,Application_180547487,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,72.65,W_Handle leads,2.0,56.0,31494.0,0.0,0.218,A_Submitted,A_Create Application,13866.5244107143,15.0,0,True,407056.957,False,230143.043,True
84,528,Deleted,User_1,W_Handle leads,Workflow,Workitem_267125598,withdraw,2016-01-01 17:05:29.607,Home improvement,New credit,Application_180547487,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.025,W_Complete application,3.0,55.0,31494.0,0.0,72.868,W_Handle leads,A_Submitted,13866.5244107143,15.0,0,True,407129.607,False,230070.393,True
85,529,Created,User_1,W_Complete application,Workflow,Workitem_1542061975,schedule,2016-01-01 17:05:29.632,Home improvement,New credit,Application_180547487,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,54.0,31494.0,0.0,72.893,W_Handle leads,W_Handle leads,13866.5244107143,15.0,0,True,407129.632,False,230070.368,True
86,530,statechange,User_1,A_Concept,Application,ApplState_460002192,complete,2016-01-01 17:05:29.642,Home improvement,New credit,Application_180547487,6000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,80164.286,W_Complete application,5.0,53.0,31494.0,0.0,72.903,W_Complete application,W_Handle leads,13866.5244107143,15.0,0,True,407129.642,False,230070.358,True
87,584,Created,User_1,A_Create Application,Application,Application_1966208034,complete,2016-01-01 17:06:50.703,Remaining debt home,New credit,Application_1966208034,40000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.045,A_Submitted,0.0,24.0,31494.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,16.0,0,True,407210.703,False,229989.297,True
88,585,statechange,User_1,A_Submitted,Application,ApplState_1855507567,complete,2016-01-01 17:06:50.748,Remaining debt home,New credit,Application_1966208034,40000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.391,W_Handle leads,1.0,23.0,31493.0,0.0,0.045,A_Create Application,no_lagged_events,13866.5244107143,16.0,0,True,407210.748,False,229989.252,True
89,586,Created,User_1,W_Handle leads,Workflow,Workitem_908904121,schedule,2016-01-01 17:06:51.139,Remaining debt home,New credit,Application_1966208034,40000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,89.26,W_Handle leads,2.0,22.0,31493.0,0.0,0.436,A_Submitted,A_Create Application,13866.5244107143,16.0,0,True,407211.139,False,229988.861,True
90,587,Deleted,User_1,W_Handle leads,Workflow,Workitem_1931724944,withdraw,2016-01-01 17:08:20.399,Remaining debt home,New credit,Application_1966208034,40000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,3.0,21.0,31493.0,0.0,89.696,W_Handle leads,A_Submitted,13866.5244107143,16.0,0,True,407300.399,False,229899.601,True
91,588,Created,User_1,W_Complete application,Workflow,Workitem_1828222550,schedule,2016-01-01 17:08:20.409,Remaining debt home,New credit,Application_1966208034,40000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,20.0,31493.0,0.0,89.706,W_Handle leads,W_Handle leads,13866.5244107143,16.0,0,True,407300.409,False,229899.591,True
92,589,statechange,User_1,A_Concept,Application,ApplState_594539727,complete,2016-01-01 17:08:20.419,Remaining debt home,New credit,Application_1966208034,40000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,80245.042,W_Complete application,5.0,19.0,31493.0,0.0,89.716,W_Complete application,W_Handle leads,13866.5244107143,16.0,0,True,407300.419,False,229899.581,True
93,609,Created,User_1,A_Create Application,Application,Application_1806387393,complete,2016-01-01 17:58:26.178,Car,New credit,Application_1806387393,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.038,A_Submitted,0.0,37.0,31493.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,17.0,0,True,410306.178,False,226893.822,True
94,610,statechange,User_1,A_Submitted,Application,ApplState_219633904,complete,2016-01-01 17:58:26.216,Car,New credit,Application_1806387393,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.308,W_Handle leads,1.0,36.0,31492.0,0.0,0.038,A_Create Application,no_lagged_events,13866.5244107143,17.0,0,True,410306.216,False,226893.784,True
95,611,Created,User_1,W_Handle leads,Workflow,Workitem_1241150610,schedule,2016-01-01 17:58:26.524,Car,New credit,Application_1806387393,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,56388.743,W_Handle leads,2.0,35.0,31492.0,0.0,0.346,A_Submitted,A_Create Application,13866.5244107143,17.0,0,True,410306.524,False,226893.476,True
96,647,Created,User_1,A_Create Application,Application,Application_1111870538,complete,2016-01-01 19:13:17.386,Not speficied,New credit,Application_1111870538,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.056,A_Submitted,0.0,24.0,31492.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,18.0,0,True,414797.386,False,222402.614,True
97,648,statechange,User_1,A_Submitted,Application,ApplState_1224473693,complete,2016-01-01 19:13:17.442,Not speficied,New credit,Application_1111870538,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.308,W_Handle leads,1.0,23.0,31491.0,0.0,0.056,A_Create Application,no_lagged_events,13866.5244107143,18.0,0,True,414797.442,False,222402.558,True
98,649,Created,User_1,W_Handle leads,Workflow,Workitem_1355423985,schedule,2016-01-01 19:13:17.750,Not speficied,New credit,Application_1111870538,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,35.455,W_Handle leads,2.0,22.0,31491.0,0.0,0.364,A_Submitted,A_Create Application,13866.5244107143,18.0,0,True,414797.75,False,222402.25,True
99,650,Deleted,User_1,W_Handle leads,Workflow,Workitem_355812133,withdraw,2016-01-01 19:13:53.205,Not speficied,New credit,Application_1111870538,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,3.0,21.0,31491.0,0.0,35.819,W_Handle leads,A_Submitted,13866.5244107143,18.0,0,True,414833.205,False,222366.795,True
100,651,Created,User_1,W_Complete application,Workflow,Workitem_1164338764,schedule,2016-01-01 19:13:53.215,Not speficied,New credit,Application_1111870538,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,A_Concept,4.0,20.0,31491.0,0.0,35.829,W_Handle leads,W_Handle leads,13866.5244107143,18.0,0,True,414833.215,False,222366.785,True
101,652,statechange,User_1,A_Concept,Application,ApplState_1667592697,complete,2016-01-01 19:13:53.224,Not speficied,New credit,Application_1111870538,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,72245.939,W_Complete application,5.0,19.0,31491.0,0.0,35.838,W_Complete application,W_Handle leads,13866.5244107143,18.0,0,True,414833.224,False,222366.776,True
102,672,Created,User_1,A_Create Application,Application,Application_1017492916,complete,2016-01-01 19:18:43.997,Car,New credit,Application_1017492916,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.042,A_Submitted,0.0,21.0,31491.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,19.0,0,True,415123.997,False,222076.003,True
103,673,statechange,User_1,A_Submitted,Application,ApplState_1185546975,complete,2016-01-01 19:18:44.039,Car,New credit,Application_1017492916,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.496,W_Handle leads,1.0,20.0,31490.0,0.0,0.042,A_Create Application,no_lagged_events,13866.5244107143,19.0,0,True,415124.039,False,222075.961,True
104,674,Created,User_1,W_Handle leads,Workflow,Workitem_717717674,schedule,2016-01-01 19:18:44.535,Car,New credit,Application_1017492916,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,72.35,W_Handle leads,2.0,19.0,31490.0,0.0,0.538,A_Submitted,A_Create Application,13866.5244107143,19.0,0,True,415124.535,False,222075.465,True
105,675,Deleted,User_1,W_Handle leads,Workflow,Workitem_941266706,withdraw,2016-01-01 19:19:56.885,Car,New credit,Application_1017492916,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,3.0,18.0,31490.0,0.0,72.888,W_Handle leads,A_Submitted,13866.5244107143,19.0,0,True,415196.885,False,222003.115,True
106,676,Created,User_1,W_Complete application,Workflow,Workitem_1717295011,schedule,2016-01-01 19:19:56.895,Car,New credit,Application_1017492916,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,17.0,31490.0,0.0,72.898,W_Handle leads,W_Handle leads,13866.5244107143,19.0,0,True,415196.895,False,222003.105,True
107,677,statechange,User_1,A_Concept,Application,ApplState_1430393616,complete,2016-01-01 19:19:56.905,Car,New credit,Application_1017492916,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,70169.057,W_Complete application,5.0,16.0,31490.0,0.0,72.908,W_Complete application,W_Handle leads,13866.5244107143,19.0,0,True,415196.905,False,222003.095,True
108,694,Created,User_1,A_Create Application,Application,Application_2082119944,complete,2016-01-01 21:14:25.752,Existing loan takeover,New credit,Application_2082119944,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.044,A_Submitted,0.0,26.0,31490.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,20.0,0,True,422065.752,False,215134.248,True
109,695,statechange,User_1,A_Submitted,Application,ApplState_1866103021,complete,2016-01-01 21:14:25.796,Existing loan takeover,New credit,Application_2082119944,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.37,W_Handle leads,1.0,25.0,31489.0,0.0,0.044,A_Create Application,no_lagged_events,13866.5244107143,20.0,0,True,422065.796,False,215134.204,True
110,696,Created,User_1,W_Handle leads,Workflow,Workitem_337408524,schedule,2016-01-01 21:14:26.166,Existing loan takeover,New credit,Application_2082119944,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,96.425,W_Handle leads,2.0,24.0,31489.0,0.0,0.414,A_Submitted,A_Create Application,13866.5244107143,20.0,0,True,422066.166,False,215133.834,True
111,697,Deleted,User_1,W_Handle leads,Workflow,Workitem_148338280,withdraw,2016-01-01 21:16:02.591,Existing loan takeover,New credit,Application_2082119944,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,3.0,23.0,31489.0,0.0,96.839,W_Handle leads,A_Submitted,13866.5244107143,20.0,0,True,422162.591,False,215037.409,True
112,698,Created,User_1,W_Complete application,Workflow,Workitem_582421362,schedule,2016-01-01 21:16:02.601,Existing loan takeover,New credit,Application_2082119944,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,22.0,31489.0,0.0,96.849,W_Handle leads,W_Handle leads,13866.5244107143,20.0,0,True,422162.601,False,215037.399,True
113,699,statechange,User_1,A_Concept,Application,ApplState_2055923239,complete,2016-01-01 21:16:02.611,Existing loan takeover,New credit,Application_2082119944,15000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,211400.024,W_Complete application,5.0,21.0,31489.0,0.0,96.859,W_Complete application,W_Handle leads,13866.5244107143,20.0,0,True,422162.611,False,215037.389,True
114,721,Created,User_1,A_Create Application,Application,Application_758985626,complete,2016-01-01 21:24:12.454,Not speficied,New credit,Application_758985626,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.041,A_Submitted,0.0,40.0,31489.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,21.0,0,True,422652.454,False,214547.546,True
115,722,statechange,User_1,A_Submitted,Application,ApplState_1032886526,complete,2016-01-01 21:24:12.495,Not speficied,New credit,Application_758985626,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.405,W_Handle leads,1.0,39.0,31488.0,0.0,0.041,A_Create Application,no_lagged_events,13866.5244107143,21.0,0,True,422652.495,False,214547.505,True
116,723,Created,User_1,W_Handle leads,Workflow,Workitem_1269145967,schedule,2016-01-01 21:24:12.900,Not speficied,New credit,Application_758985626,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,48.479,W_Handle leads,2.0,38.0,31488.0,0.0,0.446,A_Submitted,A_Create Application,13866.5244107143,21.0,0,True,422652.9,False,214547.1,True
117,724,Deleted,User_1,W_Handle leads,Workflow,Workitem_1230304011,withdraw,2016-01-01 21:25:01.379,Not speficied,New credit,Application_758985626,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,W_Complete application,3.0,37.0,31488.0,0.0,48.925,W_Handle leads,A_Submitted,13866.5244107143,21.0,0,True,422701.379,False,214498.621,True
118,725,Created,User_1,W_Complete application,Workflow,Workitem_654742586,schedule,2016-01-01 21:25:01.389,Not speficied,New credit,Application_758985626,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,36.0,31488.0,0.0,48.935,W_Handle leads,W_Handle leads,13866.5244107143,21.0,0,True,422701.389,False,214498.611,True
119,726,statechange,User_1,A_Concept,Application,ApplState_708360321,complete,2016-01-01 21:25:01.399,Not speficied,New credit,Application_758985626,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,211728.857,W_Complete application,5.0,35.0,31488.0,0.0,48.945,W_Complete application,W_Handle leads,13866.5244107143,21.0,0,True,422701.399,False,214498.601,True
120,762,Created,User_1,A_Create Application,Application,Application_1018615109,complete,2016-01-01 21:57:30.249,Home improvement,New credit,Application_1018615109,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.043,A_Submitted,0.0,37.0,31488.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,22.0,0,True,424650.249,False,212549.751,True
121,763,statechange,User_1,A_Submitted,Application,ApplState_1658343773,complete,2016-01-01 21:57:30.292,Home improvement,New credit,Application_1018615109,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.184,W_Handle leads,1.0,36.0,31487.0,0.0,0.043,A_Create Application,no_lagged_events,13866.5244107143,22.0,0,True,424650.292,False,212549.708,True
122,764,Created,User_1,W_Handle leads,Workflow,Workitem_1510422474,schedule,2016-01-01 21:57:30.476,Home improvement,New credit,Application_1018615109,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,83.078,W_Handle leads,2.0,35.0,31487.0,0.0,0.227,A_Submitted,A_Create Application,13866.5244107143,22.0,0,True,424650.476,False,212549.524,True
123,765,Deleted,User_1,W_Handle leads,Workflow,Workitem_1278922523,withdraw,2016-01-01 21:58:53.554,Home improvement,New credit,Application_1018615109,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,W_Complete application,3.0,34.0,31487.0,0.0,83.305,W_Handle leads,A_Submitted,13866.5244107143,22.0,0,True,424733.554,False,212466.446,True
124,766,Created,User_1,W_Complete application,Workflow,Workitem_916127696,schedule,2016-01-01 21:58:53.563,Home improvement,New credit,Application_1018615109,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.009,A_Concept,4.0,33.0,31487.0,0.0,83.314,W_Handle leads,W_Handle leads,13866.5244107143,22.0,0,True,424733.563,False,212466.437,True
125,767,statechange,User_1,A_Concept,Application,ApplState_1435115281,complete,2016-01-01 21:58:53.572,Home improvement,New credit,Application_1018615109,17000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,209871.623,W_Complete application,5.0,32.0,31487.0,0.0,83.323,W_Complete application,W_Handle leads,13866.5244107143,22.0,0,True,424733.572,False,212466.428,True
126,800,Created,User_1,A_Create Application,Application,Application_319587802,complete,2016-01-02 01:08:49.567,Car,New credit,Application_319587802,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.064,A_Submitted,0.0,46.0,31487.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,23.0,83,False,436129.567,False,201070.433,True
127,801,statechange,User_1,A_Submitted,Application,ApplState_2095516654,complete,2016-01-02 01:08:49.631,Car,New credit,Application_319587802,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.208,W_Handle leads,1.0,45.0,31486.0,0.0,0.064,A_Create Application,no_lagged_events,13866.5244107143,23.0,83,False,436129.631,False,201070.369,True
128,802,Created,User_1,W_Handle leads,Workflow,Workitem_1604003555,schedule,2016-01-02 01:08:49.839,Car,New credit,Application_319587802,7000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,30795.979,W_Handle leads,2.0,44.0,31486.0,0.0,0.272,A_Submitted,A_Create Application,13866.5244107143,23.0,83,False,436129.839,False,201070.161,True
129,847,Created,User_1,A_Create Application,Application,Application_1846626914,complete,2016-01-02 08:57:01.662,Car,New credit,Application_1846626914,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.072,A_Submitted,0.0,37.0,31486.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,24.0,83,False,464221.662,False,172978.338,True
130,848,statechange,User_1,A_Submitted,Application,ApplState_1455015421,complete,2016-01-02 08:57:01.734,Car,New credit,Application_1846626914,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.43,W_Handle leads,1.0,36.0,31485.0,0.0,0.072,A_Create Application,no_lagged_events,13866.5244107143,24.0,83,False,464221.734,False,172978.266,True
131,849,Created,User_1,W_Handle leads,Workflow,Workitem_1432557025,schedule,2016-01-02 08:57:02.164,Car,New credit,Application_1846626914,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,98.593,W_Handle leads,2.0,35.0,31485.0,0.0,0.502,A_Submitted,A_Create Application,13866.5244107143,24.0,83,False,464222.164,False,172977.836,True
132,885,Created,User_1,A_Create Application,Application,Application_546206358,complete,2016-01-02 08:57:03.601,Home improvement,New credit,Application_546206358,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.036,A_Submitted,0.0,26.0,31485.0,0.0,0.0,no_lagged_events,no_lagged_events,13866.5244107143,25.0,83,False,464223.601,False,172976.399,True
133,886,statechange,User_1,A_Submitted,Application,ApplState_254307635,complete,2016-01-02 08:57:03.637,Home improvement,New credit,Application_546206358,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.191,W_Handle leads,1.0,25.0,31484.0,0.0,0.036,A_Create Application,no_lagged_events,13866.5244107143,25.0,83,False,464223.637,False,172976.363,True
134,887,Created,User_1,W_Handle leads,Workflow,Workitem_919961262,schedule,2016-01-02 08:57:03.828,Home improvement,New credit,Application_546206358,10000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,126.956,W_Handle leads,2.0,24.0,31484.0,0.0,0.227,A_Submitted,A_Create Application,13866.5244107143,25.0,83,False,464223.828,False,172976.172,True
135,850,Deleted,User_1,W_Handle leads,Workflow,Workitem_573684770,withdraw,2016-01-02 08:58:40.757,Car,New credit,Application_1846626914,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.042,W_Complete application,3.0,34.0,31484.0,0.0,99.095,W_Handle leads,A_Submitted,13866.5244107143,25.0,83,False,464320.757,False,172879.243,True
136,851,Created,User_1,W_Complete application,Workflow,Workitem_2015515667,schedule,2016-01-02 08:58:40.799,Car,New credit,Application_1846626914,5000.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.01,A_Concept,4.0,33.0,31484.0,0.0,99.137,W_Handle leads,W_Handle leads,13866.5244107143,25.0,83,False,464320.799,False,172879.201,True
